,student,major,course,semester
0,5392,660,665,S1
0,5392,660,662,S1
0,5392,660,655,S1
0,5393,420,415,S1
0,5393,420,421,S1
0,5393,420,422,S1
0,5393,420,417,S1
0,5393,420,425,S1
0,5394,980,975,S1
0,5394,980,982,S1
0,5394,980,976,S1
0,5394,980,979,S1
0,5394,980,978,S1
0,5395,80,76,S1
0,5395,80,84,S1
0,5395,80,80,S1
0,5395,80,85,S1
0,5395,80,79,S1
0,5396,950,955,S1
0,5396,950,945,S1
0,5396,950,948,S1
0,5396,950,953,S1
0,5396,950,950,S1
0,5397,720,716,S1
0,5397,720,720,S1
0,5397,720,725,S1
0,5397,720,722,S1
0,5397,720,718,S1
0,5398,570,571,S1
0,5398,570,565,S1
0,5398,570,569,S1
0,5398,570,566,S1
0,5398,570,570,S1
0,5399,250,249,S1
0,5399,250,245,S1
0,5399,250,253,S1
0,5399,250,254,S1
0,5399,250,247,S1
0,5400,440,442,S1
0,5400,440,435,S1
0,5400,440,437,S1
0,5400,440,445,S1
0,5400,440,436,S1
0,5401,170,172,S1
0,5401,170,174,S1
0,5401,170,165,S1
0,5401,170,167,S1
0,5401,170,171,S1
0,5402,590,593,S1
0,5402,590,589,S1
0,5402,590,590,S1
0,5402,590,591,S1
0,5402,590,585,S1
0,5403,980,983,S1
0,5403,980,985,S1
0,5403,980,978,S1
0,5403,980,976,S1
0,5403,980,984,S1
0,5404,640,641,S1
0,5404,640,643,S1
0,5404,640,644,S1
0,5404,640,635,S1
0,5404,640,637,S1
0,5405,130,126,S1
0,5405,130,133,S1
0,5405,130,135,S1
0,5405,130,134,S1
0,5405,130,125,S1
0,5406,90,86,S1
0,5406,90,91,S1
0,5406,90,93,S1
0,5406,90,89,S1
0,5406,90,87,S1
0,5407,780,782,S1
0,5407,780,776,S1
0,5407,780,785,S1
0,5407,780,778,S1
0,5407,780,780,S1
0,5408,70,72,S1
0,5408,70,74,S1
0,5408,70,71,S1
0,5408,70,73,S1
0,5408,70,66,S1
0,5409,500,499,S1
0,5409,500,504,S1
0,5409,500,503,S1
0,5409,500,497,S1
0,5409,500,498,S1
0,5410,490,487,S1
0,5410,490,492,S1
0,5410,490,494,S1
0,5410,490,493,S1
0,5410,490,489,S1
0,5411,660,658,S1
0,5411,660,662,S1
0,5411,660,659,S1
0,5411,660,656,S1
0,5411,660,661,S1
0,5412,500,498,S1
0,5412,500,502,S1
0,5412,500,503,S1
0,5412,500,505,S1
0,5412,500,497,S1
0,5413,580,579,S1
0,5413,580,576,S1
0,5413,580,585,S1
0,5413,580,583,S1
0,5413,580,575,S1
0,5414,640,645,S1
0,5414,640,640,S1
0,5414,640,643,S1
0,5414,640,642,S1
0,5414,640,641,S1
0,5415,30,27,S1
0,5415,30,32,S1
0,5415,30,25,S1
0,5415,30,29,S1
0,5415,30,34,S1
0,5416,310,310,S1
0,5416,310,311,S1
0,5416,310,315,S1
0,5416,310,309,S1
0,5416,310,305,S1
0,5417,90,91,S1
0,5417,90,86,S1
0,5417,90,85,S1
0,5417,90,88,S1
0,5417,90,90,S1
0,5418,80,81,S1
0,5418,80,84,S1
0,5418,80,76,S1
0,5418,80,83,S1
0,5418,80,80,S1
0,5419,290,288,S1
0,5419,290,291,S1
0,5419,290,287,S1
0,5419,290,290,S1
0,5419,290,295,S1
0,5420,820,823,S1
0,5420,820,819,S1
0,5420,820,824,S1
0,5420,820,817,S1
0,5420,820,818,S1
0,5421,350,354,S1
0,5421,350,346,S1
0,5421,350,348,S1
0,5421,350,351,S1
0,5421,350,355,S1
0,5422,50,51,S1
0,5422,50,45,S1
0,5422,50,47,S1
0,5422,50,49,S1
0,5422,50,46,S1
0,5423,710,707,S1
0,5423,710,706,S1
0,5423,710,714,S1
0,5423,710,708,S1
0,5423,710,715,S1
0,5424,270,270,S1
0,5424,270,272,S1
0,5424,270,265,S1
0,5424,270,267,S1
0,5424,270,271,S1
0,5425,40,40,S1
0,5425,40,36,S1
0,5425,40,44,S1
0,5425,40,45,S1
0,5425,40,37,S1
0,5426,780,776,S1
0,5426,780,775,S1
0,5426,780,777,S1
0,5426,780,778,S1
0,5426,780,781,S1
0,5427,720,716,S1
0,5427,720,723,S1
0,5427,720,721,S1
0,5427,720,725,S1
0,5427,720,720,S1
0,5428,400,397,S1
0,5428,400,398,S1
0,5428,400,405,S1
0,5428,400,395,S1
0,5428,400,399,S1
0,5429,940,939,S1
0,5429,940,936,S1
0,5429,940,940,S1
0,5429,940,937,S1
0,5429,940,935,S1
0,5430,200,197,S1
0,5430,200,198,S1
0,5430,200,204,S1
0,5430,200,199,S1
0,5430,200,201,S1
0,5431,560,565,S1
0,5431,560,556,S1
0,5431,560,564,S1
0,5431,560,560,S1
0,5431,560,562,S1
0,5432,0,-1,S1
0,5432,0,-4,S1
0,5432,0,3,S1
0,5432,0,2,S1
0,5432,0,4,S1
0,5433,50,47,S1
0,5433,50,52,S1
0,5433,50,55,S1
0,5433,50,49,S1
0,5433,50,54,S1
0,5434,700,700,S1
0,5434,700,698,S1
0,5434,700,699,S1
0,5434,700,695,S1
0,5434,700,696,S1
0,5435,240,237,S1
0,5435,240,240,S1
0,5435,240,238,S1
0,5435,240,243,S1
0,5435,240,245,S1
0,5436,160,157,S1
0,5436,160,162,S1
0,5436,160,155,S1
0,5436,160,160,S1
0,5436,160,161,S1
0,5437,190,187,S1
0,5437,190,190,S1
0,5437,190,189,S1
0,5437,190,193,S1
0,5437,190,186,S1
0,5438,660,659,S1
0,5438,660,661,S1
0,5438,660,660,S1
0,5438,660,655,S1
0,5438,660,662,S1
0,5439,650,654,S1
0,5439,650,645,S1
0,5439,650,653,S1
0,5439,650,651,S1
0,5439,650,647,S1
0,5440,260,259,S1
0,5440,260,261,S1
0,5440,260,263,S1
0,5440,260,258,S1
0,5440,260,260,S1
0,5441,360,356,S1
0,5441,360,363,S1
0,5441,360,362,S1
0,5441,360,358,S1
0,5441,360,359,S1
0,5442,660,656,S1
0,5442,660,658,S1
0,5442,660,661,S1
0,5442,660,660,S1
0,5442,660,665,S1
0,5443,670,669,S1
0,5443,670,672,S1
0,5443,670,674,S1
0,5443,670,666,S1
0,5443,670,671,S1
0,5444,490,487,S1
0,5444,490,493,S1
0,5444,490,491,S1
0,5444,490,486,S1
0,5444,490,489,S1
0,5445,140,136,S1
0,5445,140,138,S1
0,5445,140,143,S1
0,5445,140,135,S1
0,5445,140,144,S1
0,5446,170,168,S1
0,5446,170,175,S1
0,5446,170,165,S1
0,5446,170,167,S1
0,5446,170,171,S1
0,5447,910,911,S1
0,5447,910,914,S1
0,5447,910,907,S1
0,5447,910,906,S1
0,5447,910,910,S1
0,5448,510,506,S1
0,5448,510,509,S1
0,5448,510,510,S1
0,5448,510,507,S1
0,5448,510,514,S1
0,5449,770,769,S1
0,5449,770,765,S1
0,5449,770,771,S1
0,5449,770,768,S1
0,5449,770,770,S1
0,5450,930,925,S1
0,5450,930,935,S1
0,5450,930,931,S1
0,5450,930,927,S1
0,5450,930,933,S1
0,5451,830,833,S1
0,5451,830,828,S1
0,5451,830,825,S1
0,5451,830,829,S1
0,5451,830,835,S1
0,5452,710,715,S1
0,5452,710,711,S1
0,5452,710,705,S1
0,5452,710,712,S1
0,5452,710,708,S1
0,5453,400,395,S1
0,5453,400,398,S1
0,5453,400,397,S1
0,5453,400,396,S1
0,5453,400,405,S1
0,5454,120,116,S1
0,5454,120,117,S1
0,5454,120,123,S1
0,5454,120,118,S1
0,5454,120,115,S1
0,5455,610,605,S1
0,5455,610,608,S1
0,5455,610,615,S1
0,5455,610,612,S1
0,5455,610,614,S1
0,5456,430,434,S1
0,5456,430,432,S1
0,5456,430,435,S1
0,5456,430,428,S1
0,5456,430,431,S1
0,5457,260,265,S1
0,5457,260,260,S1
0,5457,260,259,S1
0,5457,260,263,S1
0,5457,260,264,S1
0,5458,760,763,S1
0,5458,760,765,S1
0,5458,760,755,S1
0,5458,760,760,S1
0,5458,760,762,S1
0,5459,740,735,S1
0,5459,740,739,S1
0,5459,740,743,S1
0,5459,740,737,S1
0,5459,740,738,S1
0,5460,490,488,S1
0,5460,490,494,S1
0,5460,490,485,S1
0,5460,490,491,S1
0,5460,490,487,S1
0,5461,660,661,S1
0,5461,660,656,S1
0,5461,660,655,S1
0,5461,660,664,S1
0,5461,660,662,S1
0,5462,840,839,S1
0,5462,840,845,S1
0,5462,840,841,S1
0,5462,840,840,S1
0,5462,840,836,S1
0,5463,20,17,S1
0,5463,20,19,S1
0,5463,20,21,S1
0,5463,20,16,S1
0,5463,20,20,S1
0,5464,490,488,S1
0,5464,490,493,S1
0,5464,490,489,S1
0,5464,490,486,S1
0,5464,490,495,S1
0,5465,180,176,S1
0,5465,180,185,S1
0,5465,180,180,S1
0,5465,180,177,S1
0,5465,180,182,S1
0,5466,270,272,S1
0,5466,270,266,S1
0,5466,270,273,S1
0,5466,270,274,S1
0,5466,270,269,S1
0,5467,870,874,S1
0,5467,870,870,S1
0,5467,870,875,S1
0,5467,870,871,S1
0,5467,870,867,S1
0,5468,900,905,S1
0,5468,900,898,S1
0,5468,900,902,S1
0,5468,900,901,S1
0,5468,900,896,S1
0,5469,290,290,S1
0,5469,290,285,S1
0,5469,290,292,S1
0,5469,290,294,S1
0,5469,290,289,S1
0,5470,200,198,S1
0,5470,200,197,S1
0,5470,200,202,S1
0,5470,200,204,S1
0,5470,200,195,S1
0,5471,910,915,S1
0,5471,910,906,S1
0,5471,910,909,S1
0,5471,910,908,S1
0,5471,910,905,S1
0,5472,820,825,S1
0,5472,820,824,S1
0,5472,820,819,S1
0,5472,820,818,S1
0,5472,820,823,S1
0,5473,680,681,S1
0,5473,680,675,S1
0,5473,680,677,S1
0,5473,680,682,S1
0,5473,680,680,S1
0,5474,720,724,S1
0,5474,720,719,S1
0,5474,720,721,S1
0,5474,720,718,S1
0,5474,720,715,S1
0,5475,840,837,S1
0,5475,840,844,S1
0,5475,840,845,S1
0,5475,840,841,S1
0,5475,840,842,S1
0,5476,50,48,S1
0,5476,50,52,S1
0,5476,50,54,S1
0,5476,50,49,S1
0,5476,50,46,S1
0,5477,580,577,S1
0,5477,580,578,S1
0,5477,580,585,S1
0,5477,580,579,S1
0,5477,580,576,S1
0,5478,740,740,S1
0,5478,740,742,S1
0,5478,740,741,S1
0,5478,740,744,S1
0,5478,740,739,S1
0,5479,260,256,S1
0,5479,260,257,S1
0,5479,260,255,S1
0,5479,260,263,S1
0,5479,260,261,S1
0,5480,440,441,S1
0,5480,440,435,S1
0,5480,440,437,S1
0,5480,440,440,S1
0,5480,440,436,S1
0,5481,730,730,S1
0,5481,730,725,S1
0,5481,730,727,S1
0,5481,730,733,S1
0,5481,730,732,S1
0,5482,140,135,S1
0,5482,140,136,S1
0,5482,140,141,S1
0,5482,140,143,S1
0,5482,140,137,S1
0,5483,830,825,S1
0,5483,830,835,S1
0,5483,830,829,S1
0,5483,830,826,S1
0,5483,830,827,S1
0,5484,380,382,S1
0,5484,380,377,S1
0,5484,380,380,S1
0,5484,380,378,S1
0,5484,380,375,S1
0,5485,130,131,S1
0,5485,130,128,S1
0,5485,130,127,S1
0,5485,130,130,S1
0,5485,130,125,S1
0,5486,150,153,S1
0,5486,150,147,S1
0,5486,150,151,S1
0,5486,150,152,S1
0,5486,150,145,S1
0,5487,740,743,S1
0,5487,740,740,S1
0,5487,740,736,S1
0,5487,740,745,S1
0,5487,740,738,S1
0,5488,700,701,S1
0,5488,700,698,S1
0,5488,700,696,S1
0,5488,700,704,S1
0,5488,700,695,S1
0,5489,160,158,S1
0,5489,160,157,S1
0,5489,160,161,S1
0,5489,160,160,S1
0,5489,160,164,S1
0,5490,810,805,S1
0,5490,810,812,S1
0,5490,810,808,S1
0,5490,810,811,S1
0,5490,810,807,S1
0,5491,930,925,S1
0,5491,930,926,S1
0,5491,930,932,S1
0,5491,930,933,S1
0,5491,930,929,S1
0,5492,50,47,S1
0,5492,50,45,S1
0,5492,50,51,S1
0,5492,50,49,S1
0,5492,50,48,S1
0,5493,610,607,S1
0,5493,610,612,S1
0,5493,610,615,S1
0,5493,610,614,S1
0,5493,610,610,S1
0,5494,530,529,S1
0,5494,530,532,S1
0,5494,530,534,S1
0,5494,530,525,S1
0,5494,530,528,S1
0,5495,200,196,S1
0,5495,200,199,S1
0,5495,200,203,S1
0,5495,200,201,S1
0,5495,200,198,S1
0,5496,400,401,S1
0,5496,400,403,S1
0,5496,400,402,S1
0,5496,400,400,S1
0,5496,400,396,S1
0,5497,180,175,S1
0,5497,180,181,S1
0,5497,180,177,S1
0,5497,180,178,S1
0,5497,180,176,S1
0,5498,330,334,S1
0,5498,330,333,S1
0,5498,330,332,S1
0,5498,330,328,S1
0,5498,330,331,S1
0,5499,10,11,S1
0,5499,10,8,S1
0,5499,10,13,S1
0,5499,10,12,S1
0,5499,10,7,S1
0,5500,850,847,S1
0,5500,850,852,S1
0,5500,850,848,S1
0,5500,850,846,S1
0,5500,850,845,S1
0,5501,380,378,S1
0,5501,380,385,S1
0,5501,380,381,S1
0,5501,380,384,S1
0,5501,380,383,S1
0,5502,860,861,S1
0,5502,860,858,S1
0,5502,860,864,S1
0,5502,860,862,S1
0,5502,860,859,S1
0,5503,300,298,S1
0,5503,300,299,S1
0,5503,300,302,S1
0,5503,300,301,S1
0,5503,300,295,S1
0,5504,350,349,S1
0,5504,350,354,S1
0,5504,350,345,S1
0,5504,350,351,S1
0,5504,350,350,S1
0,5505,510,507,S1
0,5505,510,513,S1
0,5505,510,508,S1
0,5505,510,509,S1
0,5505,510,514,S1
0,5506,350,348,S1
0,5506,350,353,S1
0,5506,350,351,S1
0,5506,350,345,S1
0,5506,350,352,S1
0,5507,270,269,S1
0,5507,270,268,S1
0,5507,270,274,S1
0,5507,270,267,S1
0,5507,270,271,S1
0,5508,560,558,S1
0,5508,560,560,S1
0,5508,560,555,S1
0,5508,560,556,S1
0,5508,560,565,S1
0,5509,190,185,S1
0,5509,190,193,S1
0,5509,190,194,S1
0,5509,190,192,S1
0,5509,190,186,S1
0,5510,820,820,S1
0,5510,820,823,S1
0,5510,820,822,S1
0,5510,820,819,S1
0,5510,820,821,S1
0,5511,590,589,S1
0,5511,590,592,S1
0,5511,590,593,S1
0,5511,590,595,S1
0,5511,590,591,S1
0,5512,170,167,S1
0,5512,170,171,S1
0,5512,170,175,S1
0,5512,170,165,S1
0,5512,170,166,S1
0,5513,140,137,S1
0,5513,140,143,S1
0,5513,140,140,S1
0,5513,140,144,S1
0,5513,140,139,S1
0,5514,510,514,S1
0,5514,510,515,S1
0,5514,510,510,S1
0,5514,510,507,S1
0,5514,510,509,S1
0,5515,280,279,S1
0,5515,280,285,S1
0,5515,280,284,S1
0,5515,280,283,S1
0,5515,280,276,S1
0,5516,410,412,S1
0,5516,410,410,S1
0,5516,410,413,S1
0,5516,410,415,S1
0,5516,410,414,S1
0,5517,900,898,S1
0,5517,900,902,S1
0,5517,900,903,S1
0,5517,900,901,S1
0,5517,900,905,S1
0,5518,590,588,S1
0,5518,590,594,S1
0,5518,590,587,S1
0,5518,590,585,S1
0,5518,590,590,S1
0,5519,900,901,S1
0,5519,900,896,S1
0,5519,900,899,S1
0,5519,900,897,S1
0,5519,900,903,S1
0,5520,650,646,S1
0,5520,650,653,S1
0,5520,650,649,S1
0,5520,650,654,S1
0,5520,650,655,S1
0,5521,30,32,S1
0,5521,30,33,S1
0,5521,30,31,S1
0,5521,30,27,S1
0,5521,30,34,S1
0,5522,400,400,S1
0,5522,400,396,S1
0,5522,400,403,S1
0,5522,400,395,S1
0,5522,400,399,S1
0,5523,360,363,S1
0,5523,360,356,S1
0,5523,360,362,S1
0,5523,360,365,S1
0,5523,360,359,S1
0,5524,140,144,S1
0,5524,140,136,S1
0,5524,140,137,S1
0,5524,140,139,S1
0,5524,140,145,S1
0,5525,80,81,S1
0,5525,80,83,S1
0,5525,80,80,S1
0,5525,80,79,S1
0,5525,80,76,S1
0,5526,570,566,S1
0,5526,570,570,S1
0,5526,570,573,S1
0,5526,570,565,S1
0,5526,570,574,S1
0,5527,370,370,S1
0,5527,370,371,S1
0,5527,370,365,S1
0,5527,370,367,S1
0,5527,370,374,S1
0,5528,220,221,S1
0,5528,220,217,S1
0,5528,220,219,S1
0,5528,220,223,S1
0,5528,220,216,S1
0,5529,350,353,S1
0,5529,350,354,S1
0,5529,350,350,S1
0,5529,350,348,S1
0,5529,350,345,S1
0,5530,500,496,S1
0,5530,500,505,S1
0,5530,500,502,S1
0,5530,500,497,S1
0,5530,500,501,S1
0,5531,770,768,S1
0,5531,770,769,S1
0,5531,770,772,S1
0,5531,770,773,S1
0,5531,770,765,S1
0,5532,580,582,S1
0,5532,580,577,S1
0,5532,580,580,S1
0,5532,580,579,S1
0,5532,580,584,S1
0,5533,860,863,S1
0,5533,860,860,S1
0,5533,860,864,S1
0,5533,860,856,S1
0,5533,860,855,S1
0,5534,470,468,S1
0,5534,470,467,S1
0,5534,470,471,S1
0,5534,470,474,S1
0,5534,470,472,S1
0,5535,20,22,S1
0,5535,20,15,S1
0,5535,20,23,S1
0,5535,20,25,S1
0,5535,20,20,S1
0,5536,260,260,S1
0,5536,260,259,S1
0,5536,260,263,S1
0,5536,260,262,S1
0,5536,260,257,S1
0,5537,50,48,S1
0,5537,50,49,S1
0,5537,50,55,S1
0,5537,50,54,S1
0,5537,50,51,S1
0,5538,770,770,S1
0,5538,770,775,S1
0,5538,770,765,S1
0,5538,770,769,S1
0,5538,770,774,S1
0,5539,90,94,S1
0,5539,90,87,S1
0,5539,90,86,S1
0,5539,90,89,S1
0,5539,90,90,S1
0,5540,970,967,S1
0,5540,970,969,S1
0,5540,970,971,S1
0,5540,970,972,S1
0,5540,970,973,S1
0,5541,380,377,S1
0,5541,380,382,S1
0,5541,380,383,S1
0,5541,380,379,S1
0,5541,380,384,S1
0,5542,280,285,S1
0,5542,280,279,S1
0,5542,280,275,S1
0,5542,280,281,S1
0,5542,280,284,S1
0,5543,940,944,S1
0,5543,940,941,S1
0,5543,940,937,S1
0,5543,940,940,S1
0,5543,940,935,S1
0,5544,150,153,S1
0,5544,150,149,S1
0,5544,150,150,S1
0,5544,150,154,S1
0,5544,150,148,S1
0,5545,260,263,S1
0,5545,260,259,S1
0,5545,260,264,S1
0,5545,260,260,S1
0,5545,260,258,S1
0,5546,240,241,S1
0,5546,240,237,S1
0,5546,240,235,S1
0,5546,240,240,S1
0,5546,240,236,S1
0,5547,990,991,S1
0,5547,990,993,S1
0,5547,990,989,S1
0,5547,990,992,S1
0,5547,990,987,S1
0,5548,890,891,S1
0,5548,890,889,S1
0,5548,890,894,S1
0,5548,890,886,S1
0,5548,890,895,S1
0,5549,910,908,S1
0,5549,910,905,S1
0,5549,910,906,S1
0,5549,910,910,S1
0,5549,910,915,S1
0,5550,680,683,S1
0,5550,680,685,S1
0,5550,680,680,S1
0,5550,680,676,S1
0,5550,680,684,S1
0,5551,470,467,S1
0,5551,470,469,S1
0,5551,470,474,S1
0,5551,470,465,S1
0,5551,470,475,S1
0,5552,870,875,S1
0,5552,870,873,S1
0,5552,870,871,S1
0,5552,870,869,S1
0,5552,870,874,S1
0,5553,150,152,S1
0,5553,150,153,S1
0,5553,150,150,S1
0,5553,150,145,S1
0,5553,150,148,S1
0,5554,650,649,S1
0,5554,650,652,S1
0,5554,650,645,S1
0,5554,650,654,S1
0,5554,650,653,S1
0,5555,280,277,S1
0,5555,280,280,S1
0,5555,280,281,S1
0,5555,280,275,S1
0,5555,280,284,S1
0,5556,530,528,S1
0,5556,530,525,S1
0,5556,530,527,S1
0,5556,530,529,S1
0,5556,530,533,S1
0,5557,800,796,S1
0,5557,800,797,S1
0,5557,800,800,S1
0,5557,800,805,S1
0,5557,800,803,S1
0,5558,10,10,S1
0,5558,10,5,S1
0,5558,10,14,S1
0,5558,10,9,S1
0,5558,10,13,S1
0,5559,70,72,S1
0,5559,70,66,S1
0,5559,70,65,S1
0,5559,70,68,S1
0,5559,70,75,S1
0,5560,160,165,S1
0,5560,160,160,S1
0,5560,160,164,S1
0,5560,160,159,S1
0,5560,160,157,S1
0,5561,830,831,S1
0,5561,830,826,S1
0,5561,830,830,S1
0,5561,830,828,S1
0,5561,830,829,S1
0,5562,650,648,S1
0,5562,650,650,S1
0,5562,650,647,S1
0,5562,650,652,S1
0,5562,650,651,S1
0,5563,10,5,S1
0,5563,10,9,S1
0,5563,10,6,S1
0,5563,10,13,S1
0,5563,10,7,S1
0,5564,130,128,S1
0,5564,130,134,S1
0,5564,130,127,S1
0,5564,130,133,S1
0,5564,130,125,S1
0,5565,890,885,S1
0,5565,890,893,S1
0,5565,890,887,S1
0,5565,890,890,S1
0,5565,890,892,S1
0,5566,850,854,S1
0,5566,850,849,S1
0,5566,850,846,S1
0,5566,850,855,S1
0,5566,850,853,S1
0,5567,770,772,S1
0,5567,770,765,S1
0,5567,770,769,S1
0,5567,770,773,S1
0,5567,770,766,S1
0,5568,950,954,S1
0,5568,950,952,S1
0,5568,950,948,S1
0,5568,950,953,S1
0,5568,950,950,S1
0,5569,200,203,S1
0,5569,200,197,S1
0,5569,200,204,S1
0,5569,200,195,S1
0,5569,200,199,S1
0,5570,130,134,S1
0,5570,130,126,S1
0,5570,130,133,S1
0,5570,130,127,S1
0,5570,130,131,S1
0,5571,760,761,S1
0,5571,760,755,S1
0,5571,760,763,S1
0,5571,760,759,S1
0,5571,760,762,S1
0,5572,870,865,S1
0,5572,870,872,S1
0,5572,870,868,S1
0,5572,870,875,S1
0,5572,870,866,S1
0,5573,900,895,S1
0,5573,900,901,S1
0,5573,900,903,S1
0,5573,900,900,S1
0,5573,900,902,S1
0,5574,880,878,S1
0,5574,880,879,S1
0,5574,880,884,S1
0,5574,880,875,S1
0,5574,880,883,S1
0,5575,120,125,S1
0,5575,120,124,S1
0,5575,120,118,S1
0,5575,120,115,S1
0,5575,120,119,S1
0,5576,60,65,S1
0,5576,60,62,S1
0,5576,60,55,S1
0,5576,60,64,S1
0,5576,60,61,S1
0,5577,160,157,S1
0,5577,160,159,S1
0,5577,160,158,S1
0,5577,160,164,S1
0,5577,160,162,S1
0,5578,120,123,S1
0,5578,120,118,S1
0,5578,120,121,S1
0,5578,120,115,S1
0,5578,120,117,S1
0,5579,530,526,S1
0,5579,530,534,S1
0,5579,530,531,S1
0,5579,530,529,S1
0,5579,530,532,S1
0,5580,740,744,S1
0,5580,740,742,S1
0,5580,740,740,S1
0,5580,740,735,S1
0,5580,740,745,S1
0,5581,800,795,S1
0,5581,800,802,S1
0,5581,800,797,S1
0,5581,800,799,S1
0,5581,800,805,S1
0,5582,490,492,S1
0,5582,490,487,S1
0,5582,490,490,S1
0,5582,490,488,S1
0,5582,490,493,S1
0,5583,690,689,S1
0,5583,690,693,S1
0,5583,690,687,S1
0,5583,690,686,S1
0,5583,690,690,S1
0,5584,570,566,S1
0,5584,570,567,S1
0,5584,570,568,S1
0,5584,570,571,S1
0,5584,570,572,S1
0,5585,340,342,S1
0,5585,340,343,S1
0,5585,340,340,S1
0,5585,340,344,S1
0,5585,340,337,S1
0,5586,280,280,S1
0,5586,280,276,S1
0,5586,280,285,S1
0,5586,280,281,S1
0,5586,280,283,S1
0,5587,620,624,S1
0,5587,620,622,S1
0,5587,620,623,S1
0,5587,620,621,S1
0,5587,620,619,S1
0,5588,670,666,S1
0,5588,670,665,S1
0,5588,670,675,S1
0,5588,670,672,S1
0,5588,670,667,S1
0,5589,390,386,S1
0,5589,390,388,S1
0,5589,390,385,S1
0,5589,390,390,S1
0,5589,390,391,S1
0,5590,650,645,S1
0,5590,650,654,S1
0,5590,650,651,S1
0,5590,650,650,S1
0,5590,650,653,S1
0,5591,960,965,S1
0,5591,960,960,S1
0,5591,960,964,S1
0,5591,960,959,S1
0,5591,960,955,S1
0,5592,640,635,S1
0,5592,640,638,S1
0,5592,640,640,S1
0,5592,640,645,S1
0,5592,640,636,S1
0,5593,40,36,S1
0,5593,40,41,S1
0,5593,40,44,S1
0,5593,40,42,S1
0,5593,40,35,S1
0,5594,460,455,S1
0,5594,460,458,S1
0,5594,460,463,S1
0,5594,460,456,S1
0,5594,460,460,S1
0,5595,770,767,S1
0,5595,770,774,S1
0,5595,770,770,S1
0,5595,770,773,S1
0,5595,770,771,S1
0,5596,530,529,S1
0,5596,530,535,S1
0,5596,530,525,S1
0,5596,530,528,S1
0,5596,530,534,S1
0,5597,90,94,S1
0,5597,90,95,S1
0,5597,90,93,S1
0,5597,90,89,S1
0,5597,90,88,S1
0,5598,980,976,S1
0,5598,980,983,S1
0,5598,980,980,S1
0,5598,980,978,S1
0,5598,980,982,S1
0,5599,330,335,S1
0,5599,330,334,S1
0,5599,330,331,S1
0,5599,330,328,S1
0,5599,330,325,S1
0,5600,550,545,S1
0,5600,550,553,S1
0,5600,550,546,S1
0,5600,550,548,S1
0,5600,550,551,S1
0,5601,520,525,S1
0,5601,520,520,S1
0,5601,520,516,S1
0,5601,520,515,S1
0,5601,520,523,S1
0,5602,880,884,S1
0,5602,880,877,S1
0,5602,880,885,S1
0,5602,880,882,S1
0,5602,880,878,S1
0,5603,150,145,S1
0,5603,150,154,S1
0,5603,150,147,S1
0,5603,150,148,S1
0,5603,150,146,S1
0,5604,300,304,S1
0,5604,300,296,S1
0,5604,300,305,S1
0,5604,300,297,S1
0,5604,300,295,S1
0,5605,400,403,S1
0,5605,400,405,S1
0,5605,400,395,S1
0,5605,400,400,S1
0,5605,400,402,S1
0,5606,980,977,S1
0,5606,980,981,S1
0,5606,980,980,S1
0,5606,980,985,S1
0,5606,980,982,S1
0,5607,980,984,S1
0,5607,980,977,S1
0,5607,980,976,S1
0,5607,980,980,S1
0,5607,980,985,S1
0,5608,230,235,S1
0,5608,230,229,S1
0,5608,230,231,S1
0,5608,230,232,S1
0,5608,230,226,S1
0,5609,220,220,S1
0,5609,220,221,S1
0,5609,220,223,S1
0,5609,220,216,S1
0,5609,220,218,S1
0,5610,110,110,S1
0,5610,110,114,S1
0,5610,110,108,S1
0,5610,110,105,S1
0,5610,110,112,S1
0,5611,940,941,S1
0,5611,940,936,S1
0,5611,940,945,S1
0,5611,940,935,S1
0,5611,940,942,S1
0,5612,410,413,S1
0,5612,410,409,S1
0,5612,410,415,S1
0,5612,410,408,S1
0,5612,410,410,S1
0,5613,300,297,S1
0,5613,300,298,S1
0,5613,300,301,S1
0,5613,300,296,S1
0,5613,300,304,S1
0,5614,420,417,S1
0,5614,420,415,S1
0,5614,420,421,S1
0,5614,420,425,S1
0,5614,420,416,S1
0,5615,360,357,S1
0,5615,360,355,S1
0,5615,360,365,S1
0,5615,360,356,S1
0,5615,360,361,S1
0,5616,650,649,S1
0,5616,650,651,S1
0,5616,650,648,S1
0,5616,650,645,S1
0,5616,650,652,S1
0,5617,420,423,S1
0,5617,420,421,S1
0,5617,420,424,S1
0,5617,420,420,S1
0,5617,420,417,S1
0,5618,910,912,S1
0,5618,910,909,S1
0,5618,910,911,S1
0,5618,910,910,S1
0,5618,910,905,S1
0,5619,550,547,S1
0,5619,550,552,S1
0,5619,550,549,S1
0,5619,550,548,S1
0,5619,550,545,S1
0,5620,500,498,S1
0,5620,500,502,S1
0,5620,500,505,S1
0,5620,500,504,S1
0,5620,500,499,S1
0,5621,530,526,S1
0,5621,530,535,S1
0,5621,530,528,S1
0,5621,530,525,S1
0,5621,530,530,S1
0,5622,240,235,S1
0,5622,240,245,S1
0,5622,240,236,S1
0,5622,240,241,S1
0,5622,240,242,S1
0,5623,80,78,S1
0,5623,80,80,S1
0,5623,80,77,S1
0,5623,80,85,S1
0,5623,80,75,S1
0,5624,610,605,S1
0,5624,610,609,S1
0,5624,610,613,S1
0,5624,610,606,S1
0,5624,610,612,S1
0,5625,390,387,S1
0,5625,390,392,S1
